date,open,high,low,close,volume,close_raw
2007-09-20,19.925,23.7347,18.9686,20.0948,314000,126
2007-09-21,20.4829,20.722,19.925,20.2384,163700,126.9
2007-09-24,20.722,20.722,20.0844,20.2224,147400,126.8
2007-09-25,20.2119,20.4032,20.0047,20.3819,227300,127.8
2007-09-26,20.4032,20.5626,20.18,20.2543,252500,127
2007-09-27,20.4032,20.4829,20.3076,20.4935,278900,128.5
2007-09-28,20.6423,22.3957,20.4032,22.4073,128200,140.5
2007-10-01,24.3244,24.3244,24.3244,24.3371,52900,152.6
2007-10-02,26.7473,26.7473,25.0258,26.6336,695200,167
2007-10-03,29.1702,29.1702,26.301,27.1121,459800,170
2007-10-04,27.098,27.895,27.098,27.7181,363000,173.8
2007-10-05,30.3498,30.3498,25.8228,26.7931,191800,168
2007-10-08,26.4604,28.0544,25.8228,26.1552,212500,164
2007-10-09,25.8228,25.9981,25.3446,25.8362,296400,162
2007-10-10,25.6634,26.9705,25.6634,26.8091,302800,168.1
2007-10-11,27.098,27.3371,26.7792,26.8729,167200,168.5
2007-10-12,27.098,27.098,26.1894,26.6017,134000,166.8
2007-10-15,27.098,27.098,26.2851,26.7931,285100,168
2007-10-16,26.7792,26.9386,26.3807,26.5539,520600,166.5
2007-10-17,27.2415,27.895,26.301,26.6336,326800,167
2007-10-18,26.6198,26.6198,25.6793,25.9798,196100,162.9
2007-10-19,25.6634,26.6198,25.6634,26.4742,275500,166
2007-10-22,26.5401,26.5401,25.9184,25.9319,194800,162.6
2007-10-23,26.1416,26.2691,25.504,25.5173,263000,160
2007-10-24,26.1097,26.1097,25.1852,25.5173,341300,160
2007-10-25,25.6634,25.8228,25.504,25.597,418200,160.5
2007-10-26,25.9663,28.1819,25.4243,25.6767,294600,161
2007-10-29,26.0141,26.0141,24.0694,24.0819,151000,151
2007-10-30,23.91,24.7867,23.91,24.4009,227300,153
2007-10-31,24.4201,24.5317,23.3521,23.6832,193400,148.5
2007-11-01,23.8303,25.504,23.4477,25.3578,213600,159
2007-11-02,26.4604,26.5879,24.4679,24.7996,196500,155.5
2007-11-05,24.5476,24.707,23.6709,24.0022,213100,150.5
2007-11-06,23.91,24.0694,23.5115,23.9224,179600,150
2007-11-07,23.91,24.3882,23.6709,23.9224,150500,150
2007-11-08,23.91,23.91,22.9217,23.3164,163700,146.2
2007-11-09,23.113,23.4318,22.1566,22.6306,215400,141.9
2007-11-12,22.316,23.113,21.9972,22.0884,123100,138.5
2007-11-13,22.1407,22.1407,20.0844,20.7328,191900,130
2007-11-14,20.7539,22.6507,20.7539,22.6625,121800,142.1
2007-11-15,24.6114,24.6114,22.8739,23.3642,368000,146.5
2007-11-16,23.8941,23.8941,22.6348,23.1888,199100,145.4
2007-11-19,22.9217,22.9217,22.1725,22.4552,143000,140.8
2007-11-20,22.4754,22.4754,21.9972,22.0405,111800,138.2
2007-11-21,21.6465,22.1566,21.3596,21.7375,155200,136.3
2007-11-22,21.8378,22.316,21.6625,21.9289,186600,137.5
2007-11-23,22.316,22.316,21.8537,21.9767,108600,137.8
2007-11-26,21.9972,22.1566,21.9175,22.1681,117300,139
2007-11-27,22.316,22.4754,21.9175,21.9927,133800,137.9
2007-11-28,22.1247,22.2363,21.8378,21.9448,103100,137.6
2007-11-29,21.9972,22.0769,21.9175,21.9767,70800,137.8
2007-11-30,21.9972,21.9972,21.6784,21.9289,71700,137.5
2007-12-03,21.6784,22.1247,21.6784,22.0086,60300,138
2007-12-04,22.1566,22.1566,21.9175,22.0086,141400,138
2007-12-05,21.9972,22.0769,21.5987,21.6897,100300,136
2007-12-06,21.8378,21.8378,21.3596,21.3867,95200,134.1
2007-12-07,21.4393,21.7422,21.0408,21.4983,97500,134.8
2007-12-10,21.2002,21.2002,20.5626,20.7487,133800,130.1
2007-12-11,20.4829,20.6423,19.7656,20.366,96500,127.7
2007-12-12,20.5626,20.8814,19.7815,20.4138,92000,128
2007-12-13,20.467,20.4988,19.9409,20.1746,68800,126.5
2007-12-14,20.0844,20.1641,19.7815,19.9513,85100,125.1
2007-12-17,20.0844,20.0844,19.128,19.1858,74300,120.3
2007-12-18,19.128,19.2874,18.6498,19.2974,172300,121
2007-12-19,19.128,20.5785,19.128,20.2543,145200,127
2007-12-20,20.4032,20.4032,18.8092,19.5367,39600,122.5
2007-12-21,19.128,20.2438,19.128,19.6483,74900,123.2
2007-12-24,19.7656,19.8453,19.128,19.1379,140700,120
2007-12-25,19.2874,19.4468,18.8092,18.9785,146200,119
2007-12-26,18.9686,19.6062,18.9367,19.1539,94200,120.1
2007-12-27,19.4468,19.4468,19.1918,19.2974,55700,121
2007-12-28,19.3193,19.4468,19.2555,19.3453,60700,121.3
2008-01-02,19.3352,19.4468,18.9686,18.9785,63400,119
2008-01-03,18.9686,18.9686,18.7295,18.8349,70900,118.1
2008-01-04,18.586,18.7773,18.2513,18.3405,104400,115
2008-01-07,18.4266,18.4266,16.7051,17.1444,175000,107.5
2008-01-08,17.4543,18.0122,17.0558,17.2241,163200,108
2008-01-09,17.4543,17.534,16.5776,16.7457,86900,105
2008-01-10,16.5776,16.737,15.7806,16.4267,180800,103
2008-01-11,16.2588,16.737,16.0356,16.1078,109200,101
2008-01-14,16.1791,16.2588,14.8242,14.8798,131000,93.3
2008-01-15,14.9836,14.9836,13.7722,14.194,242700,89
2008-01-16,14.2822,15.2865,14.2822,15.2944,181300,95.9
2008-01-17,16.2588,16.6892,14.346,15.2306,289300,95.5
2008-01-18,15.143,16.2588,14.8242,15.5655,172300,97.6
2008-01-21,15.3024,15.3821,14.8242,15.0552,144900,94.4
2008-01-22,14.8242,15.6212,14.2025,14.7841,195500,92.7
2008-01-23,14.8242,14.9836,13.7084,14.1142,211500,88.5
2008-01-24,14.346,14.7923,13.8997,14.0345,162300,88
2008-01-25,14.0272,14.3301,13.8678,14.1621,177300,88.8
2008-01-28,14.1866,14.1866,13.8678,13.9707,137800,87.6
2008-01-29,13.8678,14.6489,13.7881,14.194,202500,89
2008-01-30,14.6648,15.6212,14.4257,15.6293,391500,98
2008-01-31,16.0994,16.3226,14.5851,15.4379,300600,96.8
