date,open,high,low,close,volume
2011-08-11,66.63,66.62,65.69,65.82,18996700
2011-08-12,65.78,66.15,65.69,66.02,16780200
2011-08-15,66.03,66.09,65.65,65.78,13008100
2011-08-16,65.78,66.09,65.57,65.83,14291700
2011-08-17,65.83,67.46,65.83,67.41,40212500
2011-08-18,67.41,68.76,67.41,68.31,42230500
2011-08-19,68.3,68.31,67.37,67.53,35618900
2011-08-22,67.53,69.94,67.53,69.92,32045600
2011-08-23,69.98,70.58,69.31,69.43,46938400
2011-08-24,69.44,70.45,68.59,69.08,37031900
2011-08-25,69.1,69.81,68.81,69.75,37175000
2011-08-26,69.8,69.89,68.91,69.25,28974900
2011-08-29,69.25,71.33,69.25,71.33,49442100
2011-08-30,71.33,73.58,71.33,72.56,63207800
2011-08-31,72.68,73.85,72.42,73.19,61017400
2011-09-01,73.08,75.39,73.18,75.36,51560900
2011-09-05,75.73,76.69,74.94,75.11,61292500
2011-09-06,75.11,75.11,73.18,73.77,48665100
2011-09-07,73.8,76.78,73.77,76.75,57521600
2011-09-08,76.75,78.63,76.55,76.94,65709900
2011-09-09,76.94,77.41,76.22,76.78,56779900
2011-09-12,76.78,78.68,76.71,78.53,65187000
2011-09-13,78.53,79.98,78.53,79.25,58968000
2011-09-14,79.34,80.01,77.29,77.33,90317800
2011-09-15,77.37,77.55,75.98,76.37,61546100
2011-09-16,76.38,77.15,74.75,74.88,50265900
2011-09-19,74.91,76.08,74.48,76.01,34834800
2011-09-20,76.03,76.03,74.21,74.38,37583900
2011-09-21,74.4,75.29,73.89,74.6,38680300
2011-09-22,74.6,75.55,74.39,75.44,40667000
2011-09-23,75.45,75.44,74.45,74.58,33164700
2011-09-26,74.59,75.07,73.37,73.4,32231100
2011-09-27,73.4,74.06,72.95,73.34,40060400
2011-09-28,73.34,74.53,73.34,73.58,33243000
2011-09-29,73.59,73.68,71.84,72.09,50764000
2011-09-30,72.1,72.47,71.33,71.34,30294800
2011-10-03,71.33,71.53,70.1,70.38,32744400
2011-10-04,70.38,70.7,69.62,70.46,30930800
2011-10-05,70.46,71.21,70.33,70.34,29721200
2011-10-06,70.34,72.11,70.34,72.1,32727000
2011-10-07,72.12,72.32,71.26,71.5,29057800
2011-10-10,71.5,71.5,70.43,70.46,23318400
2011-10-11,70.58,71.66,70.46,70.93,22444700
2011-10-12,71.08,70.93,69.35,69.48,42137200
2011-10-13,69.48,69.84,68.75,69.11,27179600
2011-10-14,69.11,69.72,68.98,69.19,23323200
2011-10-17,69.19,69.55,68.44,68.46,21105800
2011-10-18,68.47,68.5,67.71,67.81,27104800
2011-10-19,67.8,68.22,67.47,67.93,21264500
2011-10-20,67.92,68.3,67.7,67.72,16809100
2011-10-21,67.7,69.13,67.72,69.13,30595900
2011-10-24,69.14,69.74,68.41,68.43,24484700
2011-10-25,68.45,68.54,67.67,67.72,19552800
2011-10-26,67.73,67.97,67.51,67.97,18901000
2011-10-27,67.97,68.24,67.63,67.78,16279800
2011-10-28,67.79,70.03,67.78,69.94,48634100
2011-10-31,70.34,71.39,69.7,70.21,55006400
2011-11-01,70.22,70.22,68.49,68.52,34995600
2011-11-02,68.51,68.52,66.94,67.14,30153800
2011-11-03,67.15,67.53,66.19,66.43,25561100
2011-11-04,66.43,67.02,65.83,65.97,24013400
2011-11-07,65.93,66.21,64.81,65.02,25679900
2011-11-08,65.01,65.27,64.49,65.13,21570000
2011-11-09,65.13,65.53,64.52,64.6,19917700
2011-11-10,64.58,64.6,63.71,63.82,25996900
2011-11-11,63.82,64.32,63.55,63.6,19471000
2011-11-14,63.6,63.65,62.41,62.45,28847400
2011-11-15,62.46,63.06,62.38,63.06,21675700
2011-11-16,63.07,64.17,62.85,64.14,28704000
2011-11-17,64.11,64.25,62.86,62.88,20227300
2011-11-18,62.87,63.09,61.97,62.18,22191100
2011-11-21,62.34,62.42,61.56,61.68,15590100
2011-11-22,61.67,61.84,61.15,61.74,19426500
2011-11-23,61.71,62.51,61.64,62.1,22245600
2011-11-24,62.12,62.13,61.25,61.27,16977300
2011-11-25,61.27,61.32,60.8,61.15,16757200
2011-11-28,61.14,62.4,61.12,61.91,28780900
2011-11-29,61.91,62.34,61.27,61.38,19404600
2011-11-30,61.38,61.61,60.4,60.47,16402100
2011-12-01,60.48,61.72,60.47,61.18,19185900
2011-12-02,61.13,61.73,61.09,61.68,20855700
2011-12-05,61.69,63.55,61.68,63.47,39688600
2011-12-06,63.49,63.84,62.61,62.78,34800300
2011-12-07,62.79,62.93,62.43,62.51,22897500
2011-12-08,62.51,62.84,62.06,62.59,23237400
2011-12-09,62.59,62.6,61.72,61.73,23361000
2011-12-12,61.73,62.23,61.34,61.36,23282000
2011-12-13,61.35,61.39,60.56,60.62,21696200
2011-12-14,60.62,60.83,59.47,59.64,31937700
2011-12-15,59.64,59.64,58.07,58.9,29898100
2011-12-16,58.74,60.1,58.9,59.83,23938700
2011-12-19,59.56,60.89,59.83,60.19,19716400
2011-12-20,60.16,60.52,59.18,59.33,23505700
2011-12-21,59.25,60.13,59.2,59.79,17856500
2011-12-22,59.77,59.98,58.23,58.42,25587400
2011-12-23,58.41,58.74,57.6,58,23395500
2011-12-26,57.8,58.48,56.96,57.17,20076300
2011-12-27,57.2,57.7,56.37,56.7,25501000
2011-12-28,56.64,58.21,56.7,58.15,26097100
2011-12-29,58.16,58.76,57.22,57.61,21656800
2011-12-30,57.62,58.98,57.61,58.74,26382800
2012-01-03,58.64,58.92,56.65,56.79,13330100
2012-01-04,56.61,56.79,56.23,56.43,16125000
2012-01-05,56.49,57.32,55.73,55.89,16395700
2012-01-06,55.89,56.21,55.03,55.43,20030300
2012-01-09,55.42,55.66,54.64,55.27,18252200
2012-01-10,55.27,56.27,55.21,56.15,19099000
2012-01-11,56.18,56.77,55.8,55.88,20777500
2012-01-12,55.88,56.09,55.53,55.81,14476000
2012-01-13,55.81,56.27,55.66,56.27,17851300
2012-01-16,56.26,57.22,56.27,57,21617400
2012-01-17,57,57.19,56.36,56.55,16946100
2012-01-18,56.54,57.23,56.5,57.22,11385500
2012-01-19,57.22,58.48,57.19,58.41,19610900
2012-01-20,58.41,59.06,58.32,58.44,22002000
2012-01-30,58.44,59.51,58.4,59.34,17016500
2012-01-31,59.34,61.29,59.34,60.59,34254300
2012-02-01,60.53,60.76,59.91,60.47,29031200
2012-02-02,60.62,62.6,60.47,62.57,30604700
2012-02-03,62.58,63.77,61.33,61.85,51963600
2012-02-06,61.86,62.38,61.18,61.49,32895400
2012-02-07,61.5,62.95,61.45,62.53,36837000
2012-02-08,62.5,63.8,62.31,63.74,35297700
2012-02-09,63.75,65.12,63.44,63.82,53642400
2012-02-10,63.82,64.41,62.48,62.69,43063900
2012-02-13,62.62,62.69,60.94,61.04,30145100
2012-02-14,61.04,61.87,60.86,61.54,32577000
2012-02-15,61.54,61.54,59.98,60.21,33026800
2012-02-16,60.2,60.69,59.82,60.58,29306900
2012-02-17,60.58,61.84,60.58,61.79,34321400
2012-02-20,61.79,64.3,61.79,64.27,50321300
2012-02-21,64.65,65.94,63.57,63.89,77719400
2012-02-22,63.89,65.86,63.67,65.7,67580200
2012-02-23,65.7,66.8,65.11,66.78,72978600
2012-02-24,66.84,68.33,66.78,67.07,82329600
2012-02-27,67.16,69.17,67.07,69.16,70683900
2012-02-28,69.19,69.73,66.74,67.09,131997400
2012-02-29,67.12,68.75,66.76,68.68,81758800
2012-03-01,68.69,69.66,67.88,69.58,62164600
2012-03-02,70.72,71.77,69.58,71.72,71193800
2012-03-05,72.75,75.78,71.72,75.78,32874600
2012-03-06,76.75,79.12,74.78,75.2,171374300
2012-03-07,75.58,76.11,73.46,75.03,114741300
2012-03-08,75.21,75.03,71.33,71.83,92327300
2012-03-09,71.93,73.33,70.19,71.56,65277400
2012-03-12,71.57,71.56,68.96,69.26,51882000
2012-03-13,69.15,71.02,69.12,70.54,74447400
2012-03-14,70.41,71.62,69.04,69.28,63421400
2012-03-15,69.29,72.23,68.63,72.19,111389300
2012-03-16,72.21,73.7,72.19,72.76,98099000
2012-03-19,72.79,73.61,72.1,72.9,75380500
2012-03-20,72.96,74.64,72.9,74.39,74582100
2012-03-21,74.4,76.49,74.39,75.66,97904900
2012-03-22,75.7,76.45,75.21,76.11,99228700
2012-03-23,76.14,77.76,76.11,77.57,113601200
2012-03-26,77.63,78.62,77.08,77.72,99533400
2012-03-27,77.73,78.06,74.95,74.95,116352700
2012-03-28,74.94,75.73,73.11,75.53,98606600
2012-03-29,75.54,76.27,73.02,73.2,92393200
2012-03-30,73.2,73.42,71.77,72.2,69825300
2012-04-03,72.21,74.59,72.17,74.49,63143900
2012-04-04,74.49,75.2,73.11,73.25,75685200
2012-04-05,73.16,75.02,72.62,74.82,74005600
2012-04-06,75.15,75.75,74.54,74.69,76888600
2012-04-09,74.69,76.49,74.69,76.28,65482300
2012-04-10,76.27,76.88,75.14,75.41,82912200
2012-04-11,75.42,77.51,75.41,77.51,93658800
2012-04-12,77.53,79.53,77.51,78.54,114194800
2012-04-13,78.57,79.11,77.69,78.38,102516900
2012-04-16,78.39,80.45,78.14,80.37,88467900
2012-04-17,80.4,81.12,79.84,79.91,99144000
2012-04-18,79.91,80.7,79.15,79.33,104277600
2012-04-19,79.34,79.33,77.16,77.5,95753500
2012-04-20,77.5,78.51,77.07,77.75,65773900
2012-04-23,78.86,78.35,77.19,77.81,53040500
2012-04-24,77.81,78.57,77.05,78.57,61194000
2012-04-25,78.65,79.92,78.57,79.55,80086600
2012-04-26,79.56,80.05,78.41,78.74,69133000
2012-04-27,78.75,80,78.63,79.86,65600500
2012-05-02,79.91,80.58,78.85,79.35,86866500
2012-05-03,79.24,79.73,78.16,79.69,86981100
2012-05-04,79.76,81.64,79.69,81.27,96729100
2012-05-07,80.98,83.8,81.27,83.79,93138900
2012-05-08,83.8,85.38,83.43,83.64,111048500
2012-05-09,83.69,84.58,83.26,83.76,77665100
2012-05-10,83.83,85.03,82.76,83.23,98020300
2012-05-11,83.26,83.48,81.39,81.58,82466000
2012-05-14,81.58,82.09,78.55,78.84,88501900
2012-05-15,78.83,78.87,76.56,76.81,75361300
2012-05-16,76.81,77.55,75.72,77.55,62825600
2012-05-17,77.55,78.04,75.97,76.15,47862500
2012-05-18,76.15,76.22,73.39,73.81,71720800
2012-05-21,73.72,76.89,73.58,76.84,41290000
2012-05-22,76.66,77.76,76.09,76.46,50961600
2012-05-23,76.47,76.46,73.37,73.61,48713500
2012-05-24,73.61,74.08,71.85,73.66,49509000
2012-05-25,73.64,76.13,73.58,76.06,47306600
2012-05-28,76.15,77.59,75.42,75.6,52080200
2012-05-29,75.6,75.63,74.59,75.3,29957300
2012-05-30,75.3,75.96,75,75.62,29275500
2012-05-31,75.55,75.62,73.81,74.07,37199300
2012-06-01,74.03,74.68,73.75,74.36,29863800
2012-06-04,74.36,74.36,71.95,72.51,40849800
2012-06-05,72.51,73.74,72.13,73.58,33665100
2012-06-06,73.57,74.23,73.25,73.78,32925800
2012-06-07,73.79,76.08,73.78,75.87,71033500
2012-06-08,75.89,76.85,74.91,75.08,69535200
2012-06-11,75.05,76.29,74.81,75.8,57590400
2012-06-12,75.84,75.85,74.5,74.6,40974400
2012-06-13,74.6,74.9,74.07,74.76,34793400
2012-06-14,74.76,74.76,73.98,74.24,32931100
2012-06-15,74.24,75.18,74.24,74.84,44463500
2012-06-18,74.84,75.92,74.64,74.9,40596900
2012-06-19,74.74,74.9,73.75,74.08,29711200
2012-06-20,74.13,74.41,73.9,74.36,20761800
2012-06-21,74.28,74.46,73.75,73.9,21626300
2012-06-22,73.9,73.99,73.02,73.31,37655800
2012-06-25,73.31,73.35,71.76,71.8,37923500
2012-06-26,71.81,71.9,70.56,71.11,39171000
2012-06-27,71.15,71.49,70.49,70.7,30779300
2012-06-28,70.72,71.38,69.88,71.36,30326400
2012-06-29,71.42,71.44,70.79,71.07,22078300
2012-07-02,71.08,71.41,69.95,70.09,21295800
2012-07-03,70.08,70.24,68.38,69.21,35965900
2012-07-04,69.28,69.4,68.06,68.08,22174400
2012-07-05,68.01,69.81,67.68,69.81,37183900
2012-07-06,69.82,70.34,69.51,69.67,31749100
2012-07-09,69.5,69.67,67.94,68.2,24021200
2012-07-10,68.2,68.42,67.85,67.89,20310900
2012-07-11,67.87,68.64,67.87,68.59,18768100
2012-07-12,68.59,69.43,68.34,69.32,30765300
2012-07-13,69.35,71.05,69.31,70.57,53951900
2012-07-16,70.58,70.85,69.44,69.78,32048000
2012-07-17,69.78,71.4,69.65,71.4,36488200
2012-07-18,71.4,71.6,70.46,71.03,32594700
2012-07-19,71.03,72.93,70.63,72.93,66338100
2012-07-20,72.93,73.64,72.12,72.19,61462000
2012-07-23,72.19,72.35,71.24,71.46,38812600
2012-07-24,71.46,71.46,69.69,69.84,48065300
2012-07-25,69.84,70.02,69.11,69.68,33556100
2012-07-26,69.68,70.19,69.47,70.09,30582600
2012-07-27,69.87,70.47,69.1,69.35,35205800
2012-07-30,69.35,69.45,68.74,69.45,21411300
2012-07-31,69.45,69.62,69.02,69.19,20586900
2012-08-01,69.19,69.21,68.23,68.7,25283900
2012-08-02,68.7,69.27,68.7,68.98,18422600
2012-08-03,69.01,69.19,68.66,68.91,20110000
2012-08-06,68.91,70.48,68.91,70.45,39307000
2012-08-07,70.46,70.49,69.53,69.58,27779100
2012-08-08,69.41,70.55,69.43,70.48,30880900
2012-08-09,70.48,71.43,70.48,70.79,37181900
2012-08-10,70.88,71,70.06,70.34,37404500
2012-08-13,70.34,70.4,69.73,69.96,24633900
2012-08-14,69.96,70.54,69.93,70.32,25676200
2012-08-15,70.35,70.51,69.88,70.15,27246300
2012-08-16,70.15,70.29,69.77,69.94,27788700
2012-08-17,69.94,70.42,69.8,70.35,25262100
2012-08-20,70.36,70.76,70.3,70.65,28422700
2012-08-21,70.66,70.65,66.82,66.95,51118400
2012-08-22,65.8,66.95,64.44,64.65,56913000
2012-08-23,63.61,64.65,60.99,61.23,32004300
2012-08-24,61.05,63.74,58.91,63.11,72281500
2012-08-27,63.11,63.39,60.13,60.31,30496900
2012-08-28,60.28,60.31,58.79,59.73,29674000
2012-08-29,59.55,61.92,59.19,61.88,31270600
2012-08-30,61.88,62.36,61.53,61.92,29952000
2012-08-31,61.79,61.92,61.08,61.43,24059300
2012-09-04,61.43,61.98,61.41,61.65,19183800
2012-09-05,61.65,62.32,60.79,60.92,28970900
2012-09-06,60.91,60.99,60.1,60.32,22288400
2012-09-07,60.33,60.7,59.95,60.39,24695800
2012-09-10,60.2,60.39,57.86,58.07,33687400
2012-09-11,57.94,58.47,57.27,57.52,21156000
2012-09-12,57.52,58.12,57.14,57.42,27152700
2012-09-13,57.29,58.18,56.88,58.11,24240400
2012-09-14,58.11,59.28,58.11,59.23,32472600
2012-09-17,59.24,59.37,58.68,58.7,21806100
2012-09-18,58.7,58.7,56.46,56.48,31534200
2012-09-19,56.48,56.48,55.32,56.07,33108400
2012-09-20,56.07,56.07,54.62,55.42,23901100
2012-09-21,55.42,56.71,55.3,56.71,24057300
2012-09-24,56.71,56.97,56.05,56.46,17843400
2012-09-25,56.46,56.5,55.69,56.22,15358600
2012-09-26,56.22,56.52,55.85,56.29,17481800
2012-09-27,56.29,56.38,55.49,55.9,18534600
2012-09-28,55.9,55.9,55.08,55.47,16923300
2012-10-01,55.47,55.58,54.13,54.27,21761000
2012-10-02,54.27,54.56,53.81,53.94,20360700
2012-10-03,53.94,54.66,53.78,54.19,20654100
2012-10-04,54.19,54.28,53.85,54.17,12979900
2012-10-05,54.17,54.46,54.04,54.34,21083100
2012-10-08,54.34,55.22,54.16,55.21,29663400
2012-10-09,55.21,55.56,55.02,55.43,31708400
2012-10-10,55.43,55.57,54.97,55.51,27444700
2012-10-11,55.51,56.74,55.44,55.84,45172000
2012-10-12,55.84,55.85,55.24,55.44,29346100
2012-10-15,55.44,55.48,54.68,54.94,23663800
2012-10-16,54.94,56.28,54.85,56.28,37591400
2012-10-17,56.28,56.57,55.64,55.93,31060700
2012-10-18,55.93,56.25,55.49,55.82,26657300
2012-10-19,55.83,55.83,54.64,54.74,42946400
2012-10-22,54.74,54.74,53.8,54.35,24498100
2012-10-23,54.35,54.56,54.06,54.56,16865100
2012-10-24,54.56,54.57,53.88,54.25,17518600
2012-10-25,54.25,54.37,53.66,53.88,21251100
2012-10-26,53.88,53.94,53.35,53.79,25044700
2012-10-29,53.79,53.88,53.53,53.64,14064500
2012-10-30,53.64,53.83,53.08,53.13,27433000
2012-10-31,53.13,53.13,52.61,53.02,20942300
2012-11-01,53.02,53.1,52.56,52.66,20332200
2012-11-02,52.66,52.66,50.77,51.06,46550100
2012-11-05,51.06,51.06,50.46,50.75,21492600
2012-11-06,50.75,50.85,50.33,50.66,25157600
2012-11-07,50.66,51.68,50.61,51.58,30552200
2012-11-08,51.58,51.67,50.74,51.08,21169800
2012-11-09,51.08,51.63,51.05,51.58,23047300
2012-11-12,51.58,52.52,51.53,52.52,41491000
2012-11-13,52.52,52.79,52.17,52.39,34279200
2012-11-14,52.39,52.67,52.1,52.3,18352600
2012-11-15,52.3,52.3,51.45,51.69,26206100
2012-11-16,51.69,51.85,51.27,51.81,19097500
2012-11-19,51.81,51.82,51.14,51.45,21401300
2012-11-20,51.45,51.9,51.27,51.9,20778800
2012-11-21,51.89,51.89,51.26,51.41,14543200
2012-11-22,51.41,51.64,51.36,51.58,16033400
2012-11-23,51.58,51.68,51.1,51.23,17152100
2012-11-26,51.23,51.51,50.9,50.96,15913700
2012-11-27,50.96,51.15,50.77,50.96,12127200
2012-11-28,50.96,51.07,50.56,51,10515500
2012-11-29,51,51.21,50.85,51.1,12093900
2012-11-30,51.1,51.2,50.78,51.05,12896800
2012-12-03,51.05,51.08,50.59,51.04,12309700
2012-12-04,51.04,51.49,50.97,51.49,23342400
2012-12-05,51.49,52.1,51.49,52.1,38251100
2012-12-06,52.1,52.1,51.58,51.78,22605600
2012-12-07,51.78,51.99,51.43,51.66,26426600
2012-12-10,51.66,52.76,51.66,52.71,42453300
2012-12-11,52.71,52.91,52.29,52.72,48116200
2012-12-12,52.72,53.87,52.39,53.86,54329200
2012-12-13,53.86,54.3,53.49,54.08,59510000
2012-12-14,54.08,54.65,54.01,54.44,39130700
2012-12-17,54.44,54.54,53.75,54.47,62013800
2012-12-18,54.47,54.85,53.7,53.96,47991500
2012-12-19,53.96,54.95,53.96,54.93,57970100
2012-12-20,54.93,55.23,54.23,54.32,68932400
2012-12-21,54.32,54.4,53.76,54.05,48691400
2012-12-24,54.05,55,54.05,55,48117100
2012-12-25,55,55.41,54.63,55.04,49405000
2012-12-26,55.04,55.96,54.81,55.92,57096500
2012-12-27,55.92,56.47,55.78,56.15,86915100
2012-12-28,56.15,57.15,55.86,57.09,70375800
2013-01-02,57.09,59.16,57.09,59.11,82822400
2013-01-03,59.11,59.72,57.51,58.09,128429100
2013-01-04,58.09,59.33,57.69,59.21,87213100
2013-01-07,59.21,60.39,58.86,59,81078100
2013-01-08,59,60.29,58.66,59.95,94415500
2013-01-09,59.95,61.48,59.24,59.61,136685300
2013-01-10,59.61,60.64,58.89,60.53,66286900
2013-01-11,60.53,61.72,60.29,60.55,86542100
2013-01-14,60.55,60.91,59.83,60.62,71444500
2013-01-15,60.62,62.21,60.36,62.19,110610600
2013-01-16,62.19,63.94,62.19,62.71,109431000
2013-01-17,62.71,63.68,62.11,62.33,101274000
2013-01-18,62.33,62.37,60.83,62.05,70646800
2013-01-21,62.05,62.35,61.04,61.16,57469600
2013-01-22,61.16,61.27,58.97,59.49,77241800
2013-01-23,59.49,60.11,58.6,59.57,49781100
2013-01-24,59.57,61.17,59.32,61.17,60297600
2013-01-25,61.17,62.29,60.93,61.61,71043900
2013-01-28,61.61,63.4,61.61,62.52,94991400
2013-01-29,62.52,63.25,62.04,62.99,81238300
2013-01-30,62.99,63.72,62.92,63.35,69295900
2013-01-31,63.35,63.56,62.54,62.62,66606500
2013-02-01,62.62,63.03,61.95,62.99,50638500
2013-02-04,62.99,63.29,62.65,62.93,47891800
2013-02-05,62.93,63.05,62.43,62.77,39973900
2013-02-06,62.77,64.14,62.67,64.13,49423900
2013-02-07,64.13,65.02,64.13,65.02,64170500
2013-02-08,65.02,66.21,65,66.21,65270800
2013-02-18,66.21,66.84,66.21,66.74,71152200
2013-02-19,66.74,67,66.01,66.25,101882000
2013-02-20,66.25,67.13,65.61,67,80857900
2013-02-21,67,67.14,63.3,63.45,131642900
2013-02-22,63.45,64.83,62.28,64.12,115367700
2013-02-25,64.12,64.5,63.8,64.19,45434400
2013-02-26,64.19,64.19,61.73,62.01,91107000
2013-02-27,62.01,62.64,61.04,62.61,63472000
2013-02-28,62.61,63.29,62.52,62.56,42830700
2013-03-01,62.56,62.9,62.22,62.78,40183100
2013-03-04,62.78,62.78,60.63,60.69,78141300
2013-03-05,60.69,60.69,59.23,59.3,62163300
2013-03-06,59.3,60.82,59.13,60.82,37913200
2013-03-07,60.82,60.9,59.9,60.15,37430500
2013-03-08,60.15,61,60.08,61,30147800
2013-03-11,61,62.12,60.84,62.05,58973200
2013-03-12,62.05,62.48,61.25,62.22,58727300
2013-03-13,62.22,62.27,61.16,61.43,48238300
2013-03-14,61.43,61.92,61.06,61.81,38980300
2013-03-15,61.81,62.48,61.55,62.06,47478400
2013-03-18,62.06,62.06,61.1,61.26,37336200
2013-03-19,61.26,61.6,60.6,61.09,28953800
2013-03-20,61.09,61.82,61.08,61.54,34066900
2013-03-21,61.54,61.85,61.2,61.49,29798200
2013-03-22,61.49,61.66,60.35,60.93,40115000
2013-03-25,60.93,61.15,60.44,61.12,29085600
2013-03-26,61.12,61.35,60.68,60.85,24701300
2013-03-27,60.85,60.88,60.04,60.62,30379600
2013-03-28,60.62,60.87,60.11,60.31,34977400
2013-03-29,60.31,60.31,58.97,60.25,36803600
2013-04-01,60.25,61.6,59.72,61.51,41274700
2013-04-02,61.51,62.02,61.09,61.09,47651500
2013-04-03,61.09,61.67,60.88,61.38,41592700
2013-04-04,61.38,61.38,60.46,60.53,50767400
2013-04-05,60.53,61.05,60.3,61,30427600
2013-04-08,61,61.49,60.64,61.36,52936700
2013-04-09,61.36,61.47,60.88,61.37,34224500
2013-04-10,61.37,61.53,60.18,60.33,52296700
2013-04-11,60.33,61.14,60.21,61.08,31315900
2013-04-12,61.08,61.48,60.09,60.32,35560800
2013-04-15,60.32,60.34,58.85,58.87,38855500
2013-04-16,58.87,59.19,57.95,59.19,31168100
2013-04-17,59.19,59.34,58.51,58.95,18230900
2013-04-18,58.95,59.01,58.19,58.36,26897400
2013-04-22,58.36,58.5,57.51,57.61,25486600
2013-04-23,57.61,58.38,57.57,58.22,20314600
2013-04-24,58.22,58.46,58.08,58.27,17204900
2013-04-25,58.27,58.91,58.27,58.69,22967900
2013-04-26,58.69,58.88,58.27,58.36,21751600
2013-05-02,58.36,58.6,58.13,58.3,14357300
2013-05-03,58.3,59.06,58.12,59.06,22417100
2013-05-06,59.06,60.78,59.06,60.74,52561200
2013-05-07,60.74,61.03,60.13,60.54,48045300
2013-05-08,60.54,60.67,59.96,60.04,20307100
2013-05-09,60.08,60.73,59.73,60.64,35814500
2013-05-10,60.64,60.9,60.27,60.48,31117500
2013-05-13,60.48,60.86,60.2,60.66,28590600
2013-05-14,60.66,60.66,59.5,59.89,31239900
2013-05-15,59.89,60.52,59.59,60.5,22167200
2013-05-16,60.5,60.94,60.35,60.94,24347400
2013-05-17,60.94,60.94,60.12,60.45,21496200
2013-05-20,60.52,61.07,60.07,61.04,28610700
2013-05-21,61.04,61.77,60.96,61.63,52810600
2013-05-22,61.63,62.97,61.63,62.59,58953700
2013-05-23,62.59,63.01,61.98,62.08,53809300
2013-05-24,62.08,62.61,61.88,62.61,39082100
2013-05-27,62.61,63.83,62.59,63.53,77835700
2013-05-28,63.53,64.07,63.05,64.07,63486400
2013-05-29,64.07,65.1,64.07,64.46,94656900
2013-05-30,64.46,64.66,64.03,65.14,31858900
2013-05-31,65.14,65.79,64.42,64.62,70973600
2013-06-03,64.62,65.22,64.45,64.89,47938900
2013-06-04,64.89,65.13,63.57,63.79,56823900
2013-06-05,63.79,64.58,63.57,64.54,32796200
2013-06-06,64.54,65.33,64.18,65.33,38599600
2013-06-07,65.33,65.66,65.07,65.58,48547000
2013-06-10,65.58,66.2,65.25,65.6,50956000
2013-06-11,65.6,65.8,65.14,65.49,38087700
2013-06-12,65.49,65.59,64.93,65.32,40838900
2013-06-13,65.32,65.64,64.71,65.64,38568600
2013-06-14,65.64,65.99,65.26,65.63,33593200
2013-06-17,65.63,66.08,64.28,64.82,53486300
2013-06-18,64.82,65.04,64.08,64.99,39177200
2013-06-19,64.99,65.26,64.69,65.02,27491300
2013-06-20,65.02,65.03,63.84,64.53,32609400
2013-06-21,64.53,64.63,63.73,64.26,50049400
2013-06-24,64.26,64.27,63.1,63.55,35710000
2013-06-25,63.55,63.55,61.22,62,55011600
2013-06-26,62,62.24,61.33,62.24,28027700
2013-06-27,62.24,62.85,62.09,62.85,24181700
2013-06-28,62.85,63.11,62.4,62.59,26525900
2013-07-01,62.76,62.82,62.15,62.17,14453100
2013-07-02,62.49,63.2,62.37,63.2,19800900
2013-07-03,63.2,63.23,62.7,63.07,24065100
2013-07-04,63.07,63.16,62.87,63.07,17956400
2013-07-05,63.07,63.12,62.51,62.69,26988700
2013-07-08,62.69,62.75,62.18,62.34,20069500
2013-07-09,62.34,62.56,62.25,62.58,12022700
2013-07-10,62.58,62.75,62.14,62.43,20220600
2013-07-11,62.43,62.43,61.84,62.24,13989700
2013-07-12,62.34,63.14,62.32,63.12,26977100
2013-07-15,63.12,63.26,62.72,63.03,18643100
2013-07-16,63.03,63.08,62.69,63,18289700
2013-07-17,63,63.29,62.8,63.25,20746100
2013-07-18,63.25,63.31,62.72,62.97,19352500
2013-07-19,62.97,63.22,62.82,63.16,20625200
2013-07-22,63.16,63.4,62.59,62.8,17118700
2013-07-23,62.8,63.15,62.53,62.99,16954500
2013-07-24,62.99,63.09,62.1,62.19,22462400
2013-07-25,62.19,62.46,61.52,61.52,18887100
2013-07-26,61.52,61.75,60.96,61.33,22080000
2013-07-29,61.33,61.4,60.51,60.78,16145026
2013-07-30,60.78,61.59,60.3,61.59,10306030
2013-07-31,61.59,61.66,61.03,61.49,10458638
2013-08-01,61.49,61.73,61.27,61.62,9906747
2013-08-02,61.62,62.2,61.61,62.2,9542203
2013-08-05,62.2,62.23,61.82,61.89,10633486
2013-08-06,61.89,62.34,61.69,62.33,13228714
2013-08-07,62.33,62.44,62.1,62.17,19555397
2013-08-08,62.17,62.33,61.69,61.81,13314642
2013-08-09,61.81,62.02,61.44,61.7,17237274
2013-08-12,61.7,61.76,61.28,61.44,15894580
2013-08-13,61.44,61.77,61.1,61.22,16221691
2013-08-14,61.22,61.91,61.05,61.91,18084852
2013-08-15,61.91,62.33,61.68,62.33,26217248
2013-08-16,62.33,62.4,62.05,62.25,16219271
2013-08-19,62.25,63.02,62.25,62.93,27470312
2013-08-20,62.93,63,62.33,62.65,21797608
2013-08-21,62.65,62.68,62.02,62.38,20246300
2013-08-22,62.38,62.49,61.61,61.85,19195050
2013-08-23,61.85,62.08,61.24,61.42,21079028
2013-08-26,61.42,61.79,61.02,61.79,14471994
2013-08-27,61.79,61.71,61.4,61.41,11819530
2013-08-28,61.41,61.24,60.42,60.68,23387906
2013-08-29,60.68,61,60.36,60.36,13648655
2013-08-30,60.36,61.19,60.21,61.19,17234766
2013-09-03,61.19,61.2,60.49,60.65,11503454
2013-09-04,60.65,60.73,60.01,60.2,14908654
2013-09-05,59.83,60.73,59.6,60.64,16500000
2013-09-06,60.62,60.77,60.44,60.45,19784226
2013-09-09,60.45,60.52,59.4,59.67,19154532
